# SectorTime OrdersPlaced
0.00241388888888889 221.715270798696
0.0104555555555556 221.833574139178
0.0136805555555556 221.882025381439
0.0142055555555556 221.882025381439
0.0206527777777778 221.882025381439
0.0208722222222222 221.882025381439
0.0214888888888889 221.882025381439
0.0234305555555556 221.883605363412
0.027475 221.883605363412
0.0305194444444444 221.883605363412
0.0405861111111111 221.869885057843
0.0423388888888889 221.860151448448
0.0492972222222222 221.855358434944
0.0571777777777778 221.856705537886
0.0605805555555556 221.845796531723
0.0629444444444444 221.845796531723
0.0637527777777778 221.845796531723
0.0652472222222222 221.845796531723
0.0660222222222222 221.845796531723
0.0718444444444444 221.822160247226
0.0791472222222222 221.776834746309
0.08425 221.776834746309
0.0864694444444444 221.776834746309
0.0930138888888889 221.746293802352
0.0971416666666667 221.746293802352
0.101327777777778 221.711561812976
0.111763888888889 221.668396486222
0.111955555555556 221.668396486222
0.112622222222222 221.668396486222
0.118480555555556 221.61130950984
0.118975 221.61130950984
0.121222222222222 221.535278556236
0.126455555555556 221.50590098435
0.132316666666667 221.417373992385
0.135041666666667 221.385768667365
0.141466666666667 221.385768667365
0.142366666666667 221.385768667365
0.143544444444444 221.385768667365
0.145877777777778 221.385768667365
0.147575 221.385768667365
0.148886111111111 221.385768667365
0.154844444444444 221.385768667365
0.156616666666667 221.385768667365
0.168280555555556 221.267723963006
0.169830555555556 221.267723963006
0.170377777777778 221.21854117829
0.178861111111111 221.086465876544
0.180691666666667 221.086465876544
0.189747222222222 221.008345230651
0.199247222222222 220.946601747729
0.205591666666667 220.946601747729
0.233833333333333 220.673125288362
0.239044444444444 220.57683385716
0.242188888888889 220.480499170729
0.244516666666667 220.480499170729
0.246161111111111 220.480499170729
0.256616666666667 220.23663923389
0.256897222222222 220.23663923389
0.267527777777778 220.206196006154
0.277613888888889 220.140005484435
0.280680555555556 220.114885074832
0.287388888888889 220.114885074832
0.297158333333333 220.078857627615
0.297388888888889 220.078857627615
0.297858333333333 220.078857627615
0.304380555555556 220.078857627615
0.308269444444444 220.087479728663
0.309011111111111 220.087479728663
0.311238888888889 220.087479728663
0.318372222222222 220.083900229606
0.318808333333333 220.083900229606
0.325369444444444 220.077864891022
0.330188888888889 220.070699524465
0.334902777777778 220.063774266039
0.338472222222222 220.063774266039
0.341533333333333 220.063774266039
0.363061111111111 220.132740980508
0.36385 220.132740980508
0.366636111111111 220.132740980508
0.373397222222222 220.1242590668
0.379758333333333 220.115153807082
0.390238888888889 220.11530563431
0.422569444444444 220.332307165537
0.423116666666667 220.332307165537
0.434263888888889 220.365405929084
0.436930555555556 220.365405929084
0.452711111111111 220.581639106466
0.462905555555556 220.821389702043
0.464369444444444 220.821389702043
0.466380555555556 220.821389702043
0.466641666666667 220.821389702043
0.467683333333333 220.821389702043
0.468605555555556 220.821389702043
0.472541666666667 220.821389702043
0.472705555555556 220.821389702043
0.482997222222222 220.762774198097
0.487466666666667 220.762774198097
0.492888888888889 220.762774198097
0.493722222222222 220.762774198097
0.496047222222222 220.762774198097
0.498947222222222 220.502335997446
0.500522222222222 220.502335997446
0.503441666666667 220.504236778305
0.504613888888889 220.432059389211
0.50665 220.432059389211
0.506697222222222 220.432059389211
0.509191666666667 220.432059389211
0.510802777777778 220.473924934417
0.512202777777778 220.385709184909
0.512516666666667 220.385709184909
0.522408333333333 220.227877064671
0.522861111111111 220.227877064671
0.5353 220.126060480271
0.537963888888889 220.126060480271
0.539961111111111 220.126060480271
0.54175 220.154331564308
0.548702777777778 219.904691603246
0.550719444444444 219.930747494361
0.5522 219.930747494361
0.554725 219.930747494361
0.55705 219.75444399606
0.557547222222222 219.761686666276
0.559666666666667 219.761686666276
0.570611111111111 219.376798177408
0.572383333333333 219.382088523454
0.577658333333333 219.199052446013
0.590438888888889 218.847712065578
0.601158333333333 218.364766165915
0.605261111111111 218.217082503644
0.611622222222222 218.05048719546
0.615558333333333 217.778907525878
0.616427777777778 217.778907525878
0.619738888888889 217.63115614547
0.620027777777778 217.63115614547
0.625447222222222 217.280175542688
0.631030555555556 217.107526008495
0.631508333333333 217.107526008495
0.631911111111111 217.107526008495
0.633913888888889 217.097734129805
0.661852777777778 215.281159472296
0.66735 215.281159472296
0.667838888888889 215.281159472296
0.669897222222222 215.298930290376
0.672622222222222 214.814078020066
0.675655555555556 214.570109999311
0.677569444444444 214.570109999311
0.685425 214.554295360429
0.688855555555556 214.554295360429
0.692591666666667 214.549317481901
0.696691666666667 214.549317481901
0.709402777777778 214.037463033912
0.711122222222222 213.788561985014
0.713269444444444 213.788561985014
0.720716666666667 213.788561985014
0.722969444444444 213.788561985014
0.723491666666667 213.788561985014
0.724266666666667 213.788561985014
0.725319444444444 213.788561985014
0.725705555555555 213.788561985014
0.726291666666667 213.788561985014
0.728861111111111 213.788561985014
0.731177777777778 213.788561985014
0.735833333333333 213.402517802727
0.736477777777778 213.402517802727
0.740163888888889 213.004481422183
0.741427777777778 213.004481422183
0.751580555555555 211.787210354597
0.754275 211.440572228521
0.754913888888889 211.440572228521
0.755975 211.440572228521
0.756333333333333 211.440572228521
0.756375 211.440572228521
0.758888888888889 210.551154767923
0.767861111111111 209.74733227886
0.769980555555556 209.74733227886
0.774183333333333 209.74733227886
0.776291666666667 209.74733227886
0.778625 208.925507514437
0.7889 207.657958482873
0.790808333333333 207.302159715489
0.791280555555556 207.302159715489
0.791308333333333 207.302159715489
0.796425 206.938344113774
0.806277777777778 204.267451599504
0.807297222222222 204.267451599504
0.807608333333333 204.267451599504
0.817069444444444 203.093138448824
0.823252777777778 202.849343728653
0.829305555555556 201.924918081339
0.833719444444444 201.802144332726
0.845447222222222 199.841857367047
0.845736111111111 199.841857367047
0.851655555555556 199.448417652301
0.859133333333333 199.057831604869
0.860808333333333 199.057831604869
0.862083333333333 199.057831604869
0.873338888888889 198.260386055741
0.878963888888889 197.734826078558
0.88575 196.775063161421
0.899152777777778 196.644295972102
0.900505555555556 196.644295972102
0.901758333333333 196.644295972102
0.910536111111111 196.644295972102
0.911413888888889 196.644295972102
0.917627777777778 196.644295972102
0.918355555555555 196.644295972102
0.924258333333333 196.382621376874
0.943391666666667 196.119376571171
0.944055555555556 196.119376571171
0.944563888888889 196.119376571171
0.945397222222222 196.119376571171
0.950291666666667 196.119376571171
0.953813888888889 195.990089478351
0.955555555555555 195.990089478351
0.957497222222222 195.990089478351
0.958930555555556 195.990089478351
0.960194444444444 195.990089478351
0.982033333333333 194.259782169963
0.996677777777778 193.556408716966
0.998052777777778 193.556408716966
0.998222222222222 193.556408716966
0.998641666666667 193.556408716966
1.00238888888889 193.262095193724
1.00440555555556 193.107836264078
1.01199722222222 192.299708837554
1.01502777777778 191.974302476753
1.01708888888889 191.974302476753
1.01905833333333 191.974302476753
1.02903333333333 191.656882350878
1.03445277777778 191.656882350878
1.04536388888889 191.018037821612
1.04552222222222 191.018037821612
1.04794444444444 191.018037821612
1.05521944444444 189.680235025019
1.060825 189.150824191931
1.06309722222222 189.150824191931
1.07269166666667 188.811069397389
1.082475 188.642893896151
1.08430277777778 188.642893896151
1.09780555555556 188.475721090622
1.09852222222222 188.475721090622
1.09994444444444 188.475721090622
1.10163333333333 188.31006087182
1.10906111111111 188.131385912785
1.11381944444444 187.95429628226
1.11434722222222 187.95429628226
1.11883333333333 187.601986167404
1.12121666666667 187.257757007273
1.12383888888889 187.257757007273
1.13032222222222 187.076250723774
1.14295555555556 185.553345674556
1.14373055555556 185.553345674556
1.15128055555556 185.553345674556
1.15203333333333 185.553345674556
1.15330833333333 185.553345674556
1.15887222222222 185.553345674556
1.15994722222222 185.553345674556
1.17129166666667 184.806994668096
1.17208888888889 184.806994668096
1.17439444444444 184.62054608891
1.19676944444444 183.407714204127
1.20628611111111 183.407714204127
1.20953333333333 183.186862870897
1.23539166666667 179.596584697101
1.23945555555556 179.122575508062
1.241575 178.637670009869
1.24829722222222 178.637670009869
1.25008055555556 178.637670009869
1.25423333333333 178.383968535927
1.25715277777778 177.053480117226
1.25836388888889 177.053480117226
1.25988055555556 176.764041333117
1.26253055555556 176.764041333117
1.277525 175.488034275259
1.27758055555556 175.488034275259
1.28180833333333 175.16914111415
1.28281944444444 175.16914111415
1.28565277777778 175.16914111415
1.28912222222222 174.822381231694
1.29171388888889 173.741998066092
1.29929166666667 173.366366759085
1.30048888888889 173.366366759085
1.30070833333333 173.366366759085
1.30133611111111 173.366366759085
1.30454166666667 172.133908102375
1.30548888888889 172.133908102375
1.31534444444444 170.911735334556
1.31646666666667 170.911735334556
1.32685 170.086573801976
1.32688055555556 170.086573801976
1.33581388888889 169.240440206922
1.33783055555556 169.240440206922
1.338775 169.240440206922
1.34078333333333 169.240440206922
1.34990555555556 168.289523855784
1.35398333333333 167.81068501549
1.37128333333333 166.318811946458
1.37828611111111 165.836006464665
1.38282777777778 165.345488603189
1.38503611111111 163.829568447057
1.46836944444444 148.423914230456
1.55170277777778 134.78290322328
1.63503611111111 121.284478903645
1.71836944444444 108.937863608015
1.80170277777778 87.8262100893395
1.88503611111111 43.166884828616
1.96836944444444 35.8036368463414
2 28.8970401523218
